Name,Season,Yards,TD,INT,Score,Seasons
Phillip Walker,2020,-30.662624035281112,-1.0189636163175306,1.049173098125689,-5.6694046306504955,1
Pierre Garcon,2014,-7.209463616533363,-0.045136752614799484,-0.025169192907880753,-0.40040830024050567,1
Prentice Gautt,1961,2.718764970575786,0.29504711500243175,0.20290084482635878,0.32023078888093515,3
Preston Carpenter,1960,-19.621524191586325,-0.15856915502441946,-0.18139203385864458,-0.935430451910866,2
Preston Ridlehuber,1969,38.04414682539682,0.9518849206349206,-0.057787698412698416,3.921552579365079,1
Priest Holmes,1998,-20.20622642940629,-0.12226911353849002,0.9039837183848634,-3.062816985317021,3
Pug Manders,1940,-145.1041224192043,-1.7688178855925758,-0.3095924209255607,-10.173657050294242,5
Pug Rentner,1934,-159.90486169218943,-2.924650378609334,10.201471077218766,-34.247485996265674,3
Pug Vaughan,1935,144.77204291514775,0.21478690613793283,-0.4945318751667114,8.657239708366676,2
Quincy Carter,2001,-101.46818156910933,-6.397437939604867,5.992535777671918,-29.853356513009032,4
Quinn Gray,2005,39.34811187609832,5.187087665311496,-0.8647534201477228,14.071087764723353,4
Rabbit Keen,1937,57.82644628099173,0.7520661157024793,-0.5674931129476584,5.530440771349863,1
Rabbit Weller,1933,-10.91625,-0.07125,-0.3025,-0.08331250000000001,1
Ralph Giacomarro,1983,15.815405424645832,-0.04449348615362711,-0.04413753826439809,0.7900583754538336,1
Ralph Guglielmi,1955,-421.13401657711256,-9.269371458487665,12.185697377877798,-63.96683850158654,7
Ralph Kercheval,1934,41.76586795414935,-1.4348687980190875,-4.54071268993847,8.299981181546233,7
Randall Cobb,2011,-18.664586101677433,-0.17787633062687494,-0.09925610928933584,-1.09046974775895,4
Randall Cunningham,1985,361.957429972039,32.940646344190846,-21.330313974151228,126.63979213528611,16
Randall Morris,1985,-14.027906314751618,-0.08196193458464543,-0.08189370301379553,-0.7015317788792808,2
Randy Dean,1978,-161.92655026710955,-1.6207285390901554,1.6972966162374277,-14.732377824010644,2
Randy Duncan,1961,-88.17685950413221,-2.359228650137741,-1.282093663911846,-6.5631129476584,1
Randy Fasani,2002,-124.67684478371501,-1.7659033078880408,2.6564885496183206,-15.078625954198476,1
Randy Hedberg,1977,-340.8620478234212,-3.5683629675045982,4.831391784181483,-33.842611894543225,1
Randy Hymes,2004,-20.624136571765625,-0.12299098433552216,-0.09350853498512562,-1.090171727289074,2
Randy Johnson,1966,-473.0278406283247,-9.135212454866801,20.983061773526465,-83.88794048820276,10
Randy Moss,1999,51.56467768840092,1.6715035703432137,0.7444811676370078,4.432278689832459,5
Randy Wright,1984,-700.7641187777663,-15.443069760530054,12.19230179794781,-90.30894905584404,5
Ray Brown,1958,-59.33382917091155,-0.017325677309900256,-1.2268491583703198,-0.5476444964247387,3
Ray Buivid,1937,27.529951553149033,7.065448031592232,-5.1980675541804064,25.903528749202728,2
Ray Burnett,1938,7.531034482758621,-0.0916256157635468,-0.21773399014778325,0.6287684729064039,1
Ray Carnelly,1939,-53.62913315460233,-0.6193029490616622,1.6925826630920464,-7.305227882037533,1
Ray Coates,1948,12.592354641824606,0.8740764535817539,-0.14840989399293286,2.6745904272406036,1
Ray Evans,1948,5.576292964985555,-3.6257629296498557,6.8339222614840995,-20.640555734018633,1
Ray Flaherty,1932,13.214559386973178,-0.16091954022988506,-0.37547892720306514,1.0898467432950192,1
Ray Guy,1974,33.82949533518834,-0.12676464771074966,0.8487714230719958,-0.25959737480607425,3
Ray Hare,1944,-6.114001892147588,-0.05534531693472091,-0.11069063386944182,-0.1950094607379376,1
Ray Johnson,1938,16.32758620689655,-0.229064039408867,0.4556650246305419,-0.5530788177339903,1
Ray Lucas,1997,-228.49440487799959,-1.2084873604292112,1.338452462510229,-16.518599889778862,6
Ray Mallouf,1941,369.787023926605,1.7824750335700217,-11.462639202203686,44.979579667877665,5
Ray Mathews,1951,2.940951242538663,-0.6428630277331057,-1.7407447430121614,2.3428109926850453,5
Ray Nagel,1953,-212.28591516287793,-2.7461917037731425,0.5537848605577684,-17.21424888680572,1
Ray Nolting,1936,-59.47563566637295,1.4590327772033422,0.9572083808260983,-1.9701329905641591,5
Ray Novotny,1932,-24.19540229885058,-0.603448275862069,-0.40804597701149437,-1.6005747126436782,1
Ray Peterson,1937,13.191735537190084,-0.2975206611570248,-0.6809917355371901,1.4265289256198348,1
Ray Poage,1965,-7.4623636027371925,-0.05677825041612724,-0.051229887183280934,-0.3842149066025523,1
Ray Renfro,1953,-3.980734602388612,0.7230206955103246,0.5803113243046185,0.08638201229198195,3
Ray Rice,2009,-13.180301555385292,0.9155247105721357,-0.05982756788668467,1.2916894791483764,2
Ray Tesser,1933,-9.875933219178082,-0.0704942403486924,-0.2795189912826899,-0.07574715909090907,2
Reb Russell,1933,-11.665,-0.285,0.79,-2.73325,1
Reche Caldwell,2002,13.280071709461023,-0.040134166088364565,-0.030534351145038167,0.6448039555863984,1
Red Cochran,1947,-13.790412050400565,-0.11415294228742207,-0.1590039329183479,-0.5998186212581765,2
Red Corzine,1933,-12.437476154760551,-0.6825234206951205,0.4167924733008793,-2.8205055957300273,3
Red Davis,1933,29.25125,0.78625,2.0925000000000002,-1.1499375000000005,1
Red Franklin,1935,-164.0089446319447,-0.7195964776404409,-2.6897373551220625,-4.260165476633992,3
Red Grange,1932,-8.866012471789205,0.42965548553556354,0.5817187045227903,-0.7474270615639131,3
Red Kirkman,1933,-112.23860361164805,0.5581186682990932,0.8625509305594816,-6.220794705103181,3
Red Pollock,1935,-44.23067484662577,-0.4711656441717792,0.24785276073619644,-3.64957055214724,1
Reds Bassman,1936,-13.231884057971016,-0.1213768115942029,0.6086956521739131,-2.121739130434783,1
Reds Weiner,1934,13.493150684931507,1.7907845579078456,-0.7696139476961396,5.795454545454546,1
Reece Morrison,1969,9.014342001576043,-0.05090622537431048,-0.04901497241922774,0.4469345941686367,1
Reggie Bush,2006,-6.850753554213192,-0.039538714991762765,0.9682714015498199,-2.358157910793825,1
Reggie Collier,1986,52.44865812585173,2.0754681325627997,2.1174910027100795,2.538387165998026,2
Reggie Rivers,1994,-6.767003188097768,-0.0387221041445271,-0.03148246546227418,-0.35282943676939427,1
Reggie Roby,1995,41.228995748248394,-0.039702976226121324,-0.03066051859392778,2.043364872148033,1
Reggie Rust,1932,0.2681992337164729,-0.20114942528735633,0.5306513409961686,-1.4501915708812263,1
Reggie Wayne,2009,-6.981565196970586,-0.04168379028943815,0.9692361885751188,-2.3709182175776435,1
Reino Nori,1937,38.40165289256197,-0.14049586776859502,0.38953168044077113,0.8600275482093662,1
Rex Grossman,2003,-655.9830775057061,-8.80437417195037,12.21443743149327,-74.83677708217259,9
Rex Keeling,1968,-6.914540500371563,-0.04681694327470894,-0.056229873668565765,-0.32690116423086457,1
Rhoten Shetley,1940,-28.525514018316358,-0.22225866935402924,0.5047115836301076,-2.8802162068840915,2
Rich Camarillo,1989,-27.572662823367914,-0.1556473400900396,-0.13611236936761095,-1.417703082613253,4
Rich Campbell,1981,-96.16931385797659,0.11823377812566926,6.16238582965955,-16.89676979596659,2
Rich Gannon,1987,173.20134836650908,13.113954444589888,-36.36357055801941,107.61511742354405,16
Richard Bartel,2010,-118.47434824345345,-1.1590862684389718,0.5320606736084611,-9.306011296267538,2
Richard Huntley,2001,-6.77578641616711,-0.03924355725851307,-0.033681478276991535,-0.34991347877139856,1
Richard Todd,1976,-52.752564436195996,-1.597711828232049,25.130768116030136,-56.09458811033417,10
Richie Anderson,1995,-1.1806984749117717,0.8357499796667927,-0.12585585995482615,1.8641767554976492,4
Richie Lucas,1960,-62.91923660404086,-0.970796216980689,0.9033533744880793,-6.89426101313958,2
Rick Arrington,1970,-422.7493601947382,-5.641821834073028,-2.3132472835541584,-27.794617110774645,3
Rick Casares,1955,-0.5193868646495119,2.2300481643813415,2.0127615232886176,0.40860393895297165,6
Rick Engles,1976,-7.352295305570262,-0.08166904707876717,-0.1024603277009273,-0.32603220403419286,2
Rick Lackman,1933,-5.458125,-0.035625,0.84875,-2.04165625,1
Rick McIvor,1984,-28.54673647469459,-0.17172774869109947,-0.1630715532286213,-1.444649214659686,1
Rick Mirer,1993,-1760.9362562742117,-28.66287655692082,10.309536374164857,-165.99163867588192,8
Rick Neuheisel,1987,-43.57282632866355,-1.6720776814172411,-1.361574382921948,-2.7996479134237644,1
Rick Norton,1966,-796.9303566419119,-11.523336792638982,8.099249358744743,-79.09169013486304,5
Rick Strom,1989,7.717506663109318,-0.9339770523930948,0.21522991757241589,-1.9125386067755554,2
Rick Tuten,1992,-27.17270371009766,-0.15555625847025806,-0.1355905409333983,-1.3985666205786027,4
Rick Upchurch,1979,-21.239518143697012,-0.1304385479294131,-0.13427245691249293,-1.054308089218691,2
Ricky Davis,1976,-13.626705653021443,-0.042105263157894736,-0.04844054580896686,-0.668664717348928,1
Ricky Nattiel,1988,-6.909277475054844,-0.03934611846295379,-0.03913381926261411,-0.3458884721534216,1
Ricky Proehl,1992,-20.634910398439274,-0.12337834478038828,0.8987163241001267,-3.0759348576829932,3
Ricky Sanders,1989,24.854233505370345,-0.04059143534663133,-0.038987306458362396,1.2395034174919795,1
Ricky Turner,1988,64.36289009978063,-0.15738447385181517,-0.15653527705045645,3.2164461113863143,1
Ricky Watters,1992,-12.711514314146417,0.9190337518765723,-0.07157026500907335,1.3456323180639704,2
Ricky Williams,1999,13.513640082578021,-0.12020487359530613,0.9031711911588609,-1.3710701253794333,3
Riley Dixon,2016,8.847007379065317,-0.04296255807597704,-0.022683793386171085,0.40179283957365397,1
Riley Smith,1936,37.798947633621204,1.0353228492011375,-2.761303409688308,9.48319989945995,3
Rob Carpenter,1992,-6.862395584725537,-0.038484486873508354,-0.0387082338902148,-0.34267228520286397,1
Rob Hertel,1978,-17.902358610195282,-0.15825513568348973,-0.21607912756784176,-0.7794699467410602,1
Rob Johnson,1995,345.1967771557457,-1.9583900780780255,-3.2932991205789675,19.92965694278917,8
Rob Moore,1995,19.457991496496795,-0.07940595245224265,0.9386789628121445,-1.0632702557039344,1
Robb Riddick,1987,45.22258358669263,-0.12398168915331845,-0.11829432298153242,2.2497544469910595,2
Robbie Gould,2007,-6.85679084775594,-0.042241126430038134,-0.031328835435611616,-0.3646641243766501,1
Robert Awalt,1989,-7.1457664946296555,-0.04059143534663133,0.9610126935416377,-2.360496582508021,1
Robert Chancey,2000,-6.7473961524323,-0.038843279009925256,-0.03253277784585223,-0.34999080994976106,1
Robert Golden,2014,54.775440317592896,-0.0875086647831435,-0.049757482020415064,2.663269650354188,2
Robert Griffin III,2012,226.19873926924856,-12.57182531539209,-3.014363648581197,-7.804986370159358,7
Robert Newhouse,1975,32.644941341622385,0.9131655469768375,-0.10688859921788829,3.672355359470571,1
Rock Reed,1937,-9.965363111987534,-0.09382270179248,-0.20688557522581408,-0.27214240873270856,2
Rod Bernstine,1991,4.111111111111111,0.9633691756272401,-0.0349820788530466,2.202258064516129,1
Rod Gardner,2002,-1.7892260884025468,1.706627199855471,-0.22451732179261877,3.772827738876052,3
Rod Smith,1998,52.25059997827918,-0.2010625640929361,-0.16028222324579502,2.530969317219677,5
Roddy Lamb,1933,-19.290625,-0.17812499999999998,0.24375000000000002,-1.80828125,1
Rodney Carter,1988,43.12640108020581,-0.15862979073549272,-0.15638876424620474,2.151838001031715,2
Rodney Peete,1989,325.4678529880836,-16.61336863261048,13.338224395451698,-43.62979340672017,14
Roger Grove,1933,17.447542808219183,-0.45556740348692404,-1.7364399128268992,3.43412215909091,2
Roger LeClerc,1963,-7.524653739612188,-0.05577100646352724,-0.05577100646352724,-0.3762326869806094,1
Roger Ruzek,1989,14.854233505370345,0.9594085646533687,-0.038987306458362396,2.7395034174919792,1
Roger Staubach,1969,2992.612745620158,30.698285176012366,-45.48337952580665,301.9939666846459,11
Roger Wehrli,1976,-6.6267056530214425,-0.042105263157894736,-0.04844054580896686,-0.3186647173489279,1
Rohan Davey,2002,-42.42597767895057,-0.8054375537633257,-0.6098189063949586,-2.512536178684263,3
Rohn Stark,1982,14.755313026305256,-0.2502514662224016,0.7551405396390763,-1.273018360407693,6
Roland Harper,1977,-19.722524048624848,-0.11886073875430794,0.8311222577565169,-2.8860921954528926,2
Roman Gabriel,1962,-1551.3742408869439,-9.6690937075972,-90.79114639185015,84.67539332415866,16
Ron Burton,1961,-6.704132231404959,-0.050137741046831955,0.9360881542699725,-2.307658402203857,1
Ron Holliday,1973,-13.116789146410401,-0.085472018089316,0.8937252685132844,-2.614234030525721,1
Ron Jaworski,1974,-434.6107035960304,6.934354808442276,-23.9794599624018,40.09709436188662,15
Ron Jessie,1972,-6.816668516257907,-0.04483409166574187,-0.05326822772167351,-0.32396515370103207,1
Ron Johnson,1969,-13.802326514681862,-0.09574031704005234,-0.10228320014090125,-0.6770305595323953,2
Ron Kramer,1957,-7.410901467505241,-0.050913447139862233,0.9308176100628931,-2.334007187780773,1
Ron Meyer,1966,-72.34823182711199,-0.870988867059594,0.01080550098231825,-5.381000327439424,1
Ron Miller,1962,-87.64955190440628,-1.4085138162808066,-1.6092233009708736,-3.9810586258401806,1
Ron Smith,1966,-2.26473477406671,-0.297314996725607,2.576620825147348,-5.861108382449245,1
Ron Springs,1979,-4.149370826627273,1.702047943343198,0.6900170801906733,1.8165931849736863,4
Ron Vander Kelen,1963,-432.8273157210684,-7.170019114949608,-2.7653195077319435,-30.450765000488747,5
Ron Waller,1955,0.06412856689758151,-0.5509654009470352,0.23878277498166556,-1.5762899235125223,4
Ron Widby,1972,88.36666296748419,0.9103318166685163,-0.10653645544334701,6.452069692597936,1
Ronald Curry,2004,-27.610884479357082,-0.166078248232079,0.8731728767994081,-3.459046474030828,3
Ronald Moore,1994,-6.767003188097768,-0.0387221041445271,-0.03148246546227418,-0.35282943676939427,1
Ronnie Brown,2006,-20.5811576151785,1.5061121231394072,-0.3599050997323712,2.7029765649846316,4
Ronnie Bull,1962,13.461130152510016,-0.022704138368156893,-0.06925845741906647,0.76616514572732,9
Ronnie Cahill,1943,-103.64665127020783,-4.174364896073903,9.546189376443417,-32.62344110854503,1
Ronnie Coleman,1974,-1.7855872475699996,0.7172721134638653,0.6217591121711544,0.10174664020692248,4
Ronnie Lee South,1968,-137.73503418375856,-0.9453059863264965,0.9279639819909957,-10.633291645822911,1
Roosevelt Leaks,1981,-7.0325105782792665,-0.04167842031029619,-0.04294781382228491,-0.34908674188998595,1
Roscoe Parrish,2005,-3.7857750242954324,-0.0391156462585034,-0.030733722060252672,-0.20605259961127306,1
Roy Green,1982,5.977606177692601,-0.08288000156086747,-0.07950691062507931,0.29213412701305386,2
Roy Horstmann,1933,5.081575342465754,-0.3896077210460772,0.40519302615193026,-1.3355227272727273,2
Roy McKay,1944,-100.88268999267663,0.6209890085712396,1.2979818140100632,-6.3981201105114796,2
Roy Shivers,1971,-6.72046323841904,-0.041330216744581386,-0.0577985550361241,-0.3030864853378666,1
Roy Williams,2004,-7.052586523174758,-0.04475969181851535,-0.03204109086462028,-0.3780665280665281,1
Roy Zimmerman,1940,94.69454039180562,2.736716635156067,4.825055590943414,0.5580491080155809,9
Ruben Rodriguez,1989,-3.1457664946296555,-0.04059143534663133,-0.038987306458362396,-0.16049658250802068,1
Rudy Bukich,1953,-160.1681568854535,-0.5504734202921506,8.265817876993308,-25.640990438843595,13
Russ Francis,1982,37.98411697970503,-0.04033782932055969,-0.04399344510273541,1.9065170805496028,1
Russ Mosley,1945,-6.823445657332701,-0.05173232083531087,0.9084005695301376,-2.2614380635975317,1
Russ Smith,1968,-20.74362150111469,-0.14045082982412682,-0.1686896210056973,-0.9807034926925935,1
Russell Erxleben,1979,27.913310391067213,0.7891618406921789,0.7761284647691997,1.421732271399319,4
Russell Gage,2020,-7.230062477030503,-0.048070562293274534,-0.022638735758912166,-0.41236677692024987,1
Russell Wilson,2012,2959.360741516762,70.25440167567781,-23.31865367742831,335.1141477820504,9
Rusty Hilger,1985,-631.8620794993379,-7.955239662818104,0.6787521917464625,-48.861087684096034,5
Rusty Lisch,1980,-272.01787956686417,-3.9793264408285838,6.183196148041634,-33.92593915608364,3
Rusty Smith,2010,-81.54928804314093,-1.9523171669630632,2.6848268062645495,-13.351752348612274,2
Ryan Finley,2019,-207.11119654070663,-2.7010846203198966,1.6171579599190276,-18.992044987513182,2
Ryan Fitzpatrick,2005,-1168.1738515132624,1.6059886777205516,37.334072133949725,-129.86485948812145,14
Ryan Griffin,2019,-10.882764801433932,-0.1785694281073209,-0.09186131182434325,-0.7175544726376519,1
Ryan Leaf,1998,-780.9648544140215,-12.369000386175312,14.509277821139982,-92.80479913533168,3
Ryan Lindley,2012,-581.7906659502017,-8.935086928079443,3.9219995703472295,-54.80370629436344,3
Ryan Longwell,2006,9.149246445786808,0.9604612850082372,-0.03172859845018,2.441842089206175,1
Ryan Mallett,2012,-658.5719950077482,-6.719103267546421,1.6635869187435848,-49.69398012296743,5
Ryan Nassib,2014,55.694894180968554,0.5442364467850036,-0.24498466822286644,4.3631869390641675,2
Ryan Quigley,2014,23.775440317592896,-0.0875086647831435,-0.049757482020415064,1.1132696503541881,2
Ryan Tannehill,2012,447.12254587251596,9.907272632687402,-2.291572137019684,46.75381683303996,8
Sage Rosenfels,2002,285.869234775842,7.028469862632199,11.936060538838706,4.4782803863790885,7
Sam Adkins,1979,-41.03362449659649,0.31682471460861117,2.2514425724828104,-5.920916940578223,3
Sam Agee,1938,-3.460922621799021,-0.22433339056247442,-0.4978948480566304,0.3740767838983611,2
Sam Baker,1962,43.12834183459666,0.8927957879861016,-0.11520687528230134,4.172422418266639,2
Sam Bradford,2010,-1718.3683355334756,-26.850721266330716,-16.73504894022678,-106.14976142888165,8
Sam Cathcart,1952,-6.655318091451292,-0.05417495029821073,0.9261928429423459,-2.2935014910536777,1
Sam Darnold,2018,-661.6932536072595,-10.115983676920719,11.599932666506636,-76.51649536721769,3
Sam Etcheverry,1961,-316.6787403534976,-0.4928221724338231,2.2716648687522456,-21.362911100047018,2
Sam Francis,1937,-17.011712738671985,0.565040915197655,0.9924072792411351,-1.7053183650205597,2
Sam Havrilak,1970,61.72804361114103,-0.13201253184540704,-0.15739236002057103,3.1371618369073797,2
Sam Koch,2010,31.892052890629643,-0.31489267278682254,-0.17191014372808053,1.3086375864139979,6
Sam Martin,2014,12.581072766933273,-0.09027350522959897,-0.050338385815761506,0.5491833995189888,1
Sam Wyche,1968,219.8727442646466,1.6628187578758316,-3.401727347611917,21.122729424207826,5
Samkon Gado,2005,-6.7857750242954324,-0.0391156462585034,-0.030733722060252672,-0.35605259961127306,1
Sammy Baugh,1937,2453.720885360522,25.84687103767857,-69.74755020851612,313.8748867604155,16
Sammy Garza,1987,43.822770736046266,0.0942109554517826,1.199466310873916,-0.019372174041953905,1
Sammy Johnson,1975,-13.355058658377619,-0.08683445302316253,-0.10688859921788829,-0.6276446405294294,1
Sammy Winder,1985,-7.038618872633988,-0.04146155446162379,-0.04173888927407613,-0.3513762740067948,1
Sandy Osiecki,1984,-57.323630017452004,-0.7298429319371728,0.30694589877835954,-4.939759162303665,1
Santonio Holmes,2009,-6.981565196970586,-0.04168379028943815,-0.03076381142488111,-0.3709182175776434,1
Scott Brunner,1980,-949.4807883657099,-15.554105075263115,8.064476252398212,-94.71120207360815,5
Scott Bull,1976,-295.8414320563488,-4.759833944005738,6.760164668024107,-37.83206882687713,3
Scott Campbell,1984,-190.48148703213428,-0.9162536161588766,6.994503270566097,-25.34558812505666,5
Scott Covington,1999,-37.38663429279035,-0.3990598519215364,-0.32033285357721947,-2.0267857113281513,2
Scott Dierking,1978,-6.725589652548821,-0.03956378392087243,-0.05401978189196044,-0.30736748668526503,1
Scott Fulhage,1989,4.8542335053703445,-0.04059143534663133,-0.038987306458362396,0.23950341749197934,1
Scott Gudmundson,1944,-0.7402351669144878,-2.327611839437762,0.8549804027571288,-6.402196242735506,2
Scott Hunter,1971,-238.7473441954981,-8.566647968401988,-2.371209151201189,-24.328244844176506,6
Scott Milanovich,1996,-11.041525742202179,-0.1176249530251785,-0.10184141300263058,-0.5836433671552048,1
Scott Mitchell,1992,-96.55947941555198,3.419194370998301,6.3233613265942825,-10.636307881969561,10
Scott Secules,1989,-81.9104077534911,-3.609867120968244,6.987206791421061,-25.28966821245317,4
Scott Stankavage,1984,-111.17234437850945,-1.0898010347018237,0.9859912192770748,-9.71020172688327,2
Scott Tinsley,1987,38.53791416499894,-0.8948928915573346,0.5577051367578387,-0.9783003483803998,1
Scott Tolzien,2013,25.774411524000158,-4.388179459041135,5.203104931974062,-17.893848205830384,4
Scott Zolak,1992,-379.18207024743134,-1.9125009480343966,-1.596932219957877,-19.590240968524608,8
Scotty Glacken,1966,-17.7251986699301,0.2542989352032574,-0.8335888237657391,1.2895155844414878,2
Scrapper Farrell,1938,-11.46896551724138,-0.0916256157635468,0.7822660098522167,-2.3212315270935964,1
Seaman Squyres,1933,-34.123125,-0.320625,-0.36125000000000007,-1.62490625,1
Sean Landeta,1985,-7.038618872633988,-0.04146155446162379,-0.04173888927407613,-0.3513762740067948,1
Sean Mannion,2015,-142.98731499329415,-3.228932220673028,1.233930974726861,-16.075092140464484,5
Sean Payton,1987,-81.0538136535468,-1.04165740123045,0.07938625750500339,-6.294778000148247,1
Sean Renfree,2015,-39.76090283091048,-0.32211170619739865,0.8332058148431523,-4.298680183626626,1
Sean Salisbury,1987,-71.43186531027669,-2.901591025640541,-1.135027174554974,-7.104720967684967,5
Seneca Wallace,2005,-547.5427379399746,-1.2323898136077789,-4.382996632278027,-21.075923259658236,8
Shane Lechler,2011,13.113654944831474,0.7839319701183367,-0.1386703341169928,2.500887355712233,3
Shane Matthews,1996,-904.746979323498,-2.200536570373089,-3.2669713704713255,-43.10447936597843,6
Shane Vereen,2017,-7.015096065873742,-0.04237191216834401,0.9754117108874657,-2.3863220494053063,1
Shann Schillinger,2013,-15.122684164093515,-0.0443317159241288,-0.02767975297750331,-0.7894381340979268,1
Shaun Hill,2007,-308.11126831650415,-2.990809337807554,-4.810342719154667,-11.766496653130982,9
Shaun King,1999,-438.38840187204585,-2.3502398120152197,-0.09737570116213856,-26.42514831530846,6
Shawn Halloran,1987,-29.27218145430288,-1.9021569935512566,-0.6811207471647764,-3.9056815654881043,1
Shawn McCarthy,1991,4.111111111111111,-0.03663082437275986,-0.0349820788530466,0.20225806451612904,1
Shawn Moore,1992,-1.32144988066824,-1.308472553699284,1.6839200477326968,-6.050857696897374,1
Sherman Smith,1976,-29.822685092718714,-0.25014189482885285,-0.28843843554452525,-1.414541173204591,5
Sherman Williams,1996,-6.68050858073406,-0.0392083176750595,-0.03394713766754353,-0.34454778905173494,1
Shipwreck Kelly,1932,-100.98746266964964,-2.417698929920583,3.1302637114261085,-16.145298416175866,4
Shorty McWilliams,1950,59.04132807058277,-0.4086371023914558,0.36289760854423037,1.4089969816577668,1
Sid Blanks,1964,0.9525333333333332,0.9493333333333334,-0.06373333333333334,2.07376,1
Sid Luckman,1939,3141.372155032333,39.931323452737644,-28.702599454453143,294.3364535659982,12
Sidney Rice,2007,125.00019983304321,-0.2931610209067594,-0.20324246273932978,6.070172875317301,5
Silvio Zaninelli,1934,-72.3686928995373,-0.5917332929849509,0.9210241535559338,-6.643949538058635,3
Skeets Quinlan,1952,26.935179354279903,-0.49358990562555133,1.278977383262165,-2.1983756100614373,3
Skippy Minisi,1948,-20.11146803726309,-0.1888853196273691,1.7773851590106007,-4.938114359139094,1
Solly Sherman,1939,8.208890083600753,0.645594011004565,-0.7692887156028048,3.2402099573947774,2
Sonny Davis,1971,-6.72046323841904,-0.041330216744581386,-0.0577985550361241,-0.3030864853378666,1
Sonny Gibbs,1964,-18.47176751885231,-0.15339341548648153,0.8554349825271289,-2.9412451719698365,1
Sonny Jurgensen,1957,1838.164870925619,40.39467337915182,-43.59141838713855,259.88042707886166,18
Spec Sanders,1950,37.765498026468535,-0.1532389133967959,-0.2389133967959136,2.0596238681216623,1
Spencer Lanning,2013,3.8773158359064848,0.9556682840758712,-0.02767975297750331,2.160561865902073,1
Spergon Wynn,2000,-443.38646101572095,-4.943405677870245,1.9424451251788093,-35.94102465688415,2
Spike Jones,1972,-20.260042685537258,-0.13177344648937847,-0.15497700125231387,-0.9665950247509921,2
Stacey Mack,2003,-6.637179409446432,-0.03965318620020615,0.9673801006487601,-2.345925544170254,1
Stan Fritts,1975,4.2898826832447625,-0.17366890604632507,-0.21377719843577658,0.2947107189411412,1
Stan Gelbaugh,1991,-584.0687462637117,-4.819680740681727,7.424624605605371,-53.69204800575977,5
Stan Heath,1949,-338.8064122137405,-4.437557251908397,6.005496183206106,-37.82642748091603,1
Stan Humphries,1989,154.87622801932952,-8.791501625455298,0.06295039236088407,-9.965092634665888,8
Stan Kosel,1938,-5.73448275862069,-0.0458128078817734,-0.10886699507389162,-0.1606157635467981,1
Stan Kostka,1935,-31.115337423312884,-0.2355828220858896,1.1239263803680983,-4.2747852760736205,1
Stan Pincura,1937,-9.375121117127406,-1.8506656353051338,3.342926352644221,-10.85594003175508,2
Stefan Logan,2010,-7.003648155654641,-0.04348833169262841,-0.02959059586542359,-0.37797787943714173,1
Stefon Diggs,2019,-7.220691200358483,-0.044642357026830226,-0.022965327956085812,-0.404388618159413,1
Stephen McGee,2010,-161.71250046856295,-0.5395635617358454,-2.4064089636271735,-4.351934219645491,2
Sterling Sharpe,1993,-5.694186207853476,-0.03586790620230332,-0.03253781046205079,-0.2913695018731789,1
Steve Banas,1935,-10.371779141104295,-0.0785276073619632,-0.2920245398773006,-0.09159509202453997,1
Steve Bartalo,1987,-6.958861463197687,-0.04528945222741087,0.9599733155436958,-2.358468608702098,1
Steve Bartkowski,1975,136.82691804936235,10.40220665625069,-15.989899687524478,59.62555859001845,12
Steve Beuerlein,1988,1444.0972924017858,16.66246877382033,0.5330147473548261,104.46377267302032,14
Steve Bono,1985,-1100.0916101947662,-4.96992898771462,-14.730424693151761,-35.48358909886402,14
Steve Bradley,1987,-48.25950633755836,1.1847898599066045,2.2795196797865245,-4.602434956637758,1
Steve Breaston,2010,2.9927036886907175,-0.08697666338525682,-0.05918119173084718,0.0940442411257166,1
Steve Broussard,1994,-6.767003188097768,-0.0387221041445271,-0.03148246546227418,-0.35282943676939427,1
Steve Bryant,1983,16.81540542464583,0.9555065138463729,-0.04413753826439809,2.8400583754538333,1
Steve Cox,1984,12.824697008692365,-0.08439349163439866,-0.08250677758123146,0.6374614223282838,2
Steve DeBerg,1978,-756.2543339136746,-10.385963048115645,-2.5280009905999767,-53.528640810715046,17
Steve Dils,1980,-1059.592574668261,-14.89351554746838,-9.357445942767262,-64.05176794281529,8
Steve Filipowicz,1945,-13.646891314665401,-0.10346464167062173,-0.18319886093972473,-0.5228761271950642,1
Steve Fuller,1979,-290.93034340770555,-17.05493406621124,-6.121467110680063,-36.413451081447626,7
Steve Grogan,1975,2144.808598951995,31.67646615189712,41.43707587733405,87.71921049672589,16
Steve Hokuf,1933,-20.74035874863432,0.5411549385357058,0.5897691746441631,-1.134246409648631,3
Steve Kreider,1980,-35.31003262494359,-0.29570812056007684,0.6993755908777171,-3.7556690541227673,5
Steve Lach,1946,-30.94725640683977,0.6319006856822782,-0.5084800178693564,0.7333985867612804,2
Steve Largent,1976,-19.789440047801868,-0.30081800866128516,-0.2974729698220538,-0.9961620800685566,6
Steve Little,1979,10.389013021033978,-0.12435472686647661,-0.1379921411510902,0.5467254796209262,1
Steve Marko,1944,-40.79801324503312,-0.3874172185430464,1.225165562913907,-5.2650662251655636,1
Steve Matthews,1997,10.697541770921038,-1.696521512372048,-1.3167182060147231,-0.2247295241685977,2
Steve McNair,1995,511.04330258813343,-8.405699910735386,-26.47272607483775,61.68621745761142,13
